Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Temperature 1 [°C]","Temperature 2 [°C]","Temperature 3 [°C]","Vcore [V]","Vccp2 [V]","+3.3V [V]","+5V [V]","VIN6 [V]","5VSB [V]","VBAT [V]","Power [RPM]","Fan5 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
17.2.2017,16:42:41.940,5309,7979,39.9,3527,2530,58.2,3.2,1.010,1.012,1.012,0.956,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,51,53,54,51,49,47,46,49,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,44,38.077,32.400,0.005,3.774,598.7,0.2,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1642,1290,No,32,32,No,No,0.9,11.7,12.6,0.064,3.935,239006,192192,1016,622,0.604,0.019,0,0.000,
17.2.2017,16:42:44.072,5303,7985,39.9,3520,2537,58.1,3.2,0.956,1.012,1.012,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,51,53,54,52,49,47,46,48,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,43,38.233,32.556,0.013,3.781,598.7,0.2,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1642,1290,No,32,32,No,No,0.0,0.0,0.0,0.000,0.015,239006,192192,1016,622,0.423,0.000,0,0.000,
17.2.2017,16:42:46.206,5304,7985,39.9,3523,2535,58.1,3.2,1.010,1.012,1.012,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,53,54,53,48,47,46,47,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,44,38.034,32.378,0.008,3.777,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1642,1288,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239006,192192,1016,622,0.691,0.074,0,0.000,
17.2.2017,16:42:48.340,5304,7984,39.9,3521,2537,58.1,3.2,0.956,1.012,1.012,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,51,53,54,53,49,47,46,47,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,44,38.037,32.401,0.004,3.780,598.7,0.1,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1646,1288,No,32,32,No,No,2.2,0.1,2.3,0.001,0.082,239006,192192,1016,622,0.689,0.066,0,0.000,
17.2.2017,16:42:50.483,5304,7984,39.9,3522,2535,58.1,3.2,1.010,1.012,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,52,55,53,48,48,45,47,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,45,38.051,32.425,0.005,3.780,598.7,0.2,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1646,1288,No,32,32,No,No,0.6,0.6,1.2,0.001,0.045,239006,192192,1016,622,0.325,0.108,0,0.000,
17.2.2017,16:42:52.624,5303,7985,39.9,3521,2537,58.1,3.2,1.010,0.953,1.012,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,52,55,52,48,48,45,48,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,44,37.993,32.318,0.023,3.776,598.7,0.6,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1662,1310,No,32,32,No,No,1.0,0.7,1.7,0.015,0.464,239006,192193,1016,622,0.278,0.000,0,0.000,
17.2.2017,16:42:54.749,5303,7985,39.9,3523,2535,58.1,3.2,1.010,1.012,0.954,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,53,54,55,52,47,46,45,48,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,44,38.032,32.410,0.006,3.785,598.7,0.2,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1666,1320,No,32,32,No,No,0.0,0.0,0.0,0.000,0.001,239006,192193,1016,622,7.348,0.482,0,0.000,
17.2.2017,16:42:56.876,5298,7990,39.8,3520,2537,58.1,3.2,1.010,1.012,1.007,1.010,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,55,56,52,48,45,44,48,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,44,37.966,32.312,0.006,3.776,598.7,0.2,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1666,1320,No,32,32,No,No,0.9,0.0,0.9,0.003,0.000,239006,192193,1016,622,0.335,0.000,0,0.000,
17.2.2017,16:42:59.001,5299,7990,39.8,3521,2537,58.1,3.2,1.010,1.012,1.007,1.010,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,54,56,53,48,46,44,47,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,45,37.817,32.153,0.021,3.777,598.7,0.7,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,42,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1666,1320,No,32,32,No,No,0.0,0.0,0.0,0.000,0.003,239006,192193,1016,622,0.586,0.000,0,0.000,
17.2.2017,16:43:1.126,5305,7983,39.9,3531,2526,58.2,3.2,1.010,1.007,0.954,0.956,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,54,56,53,48,46,44,47,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,45,37.679,31.785,0.167,3.765,598.7,4.5,0,188,0.0,99.1,99.1,99.1,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1687,1331,No,32,32,No,No,1.4,0.0,1.4,0.005,0.001,239006,192193,1016,622,1.355,0.703,0,0.000,
17.2.2017,16:43:3.252,5305,7983,39.9,3531,2526,58.2,3.2,1.010,1.007,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,53,56,56,53,47,44,44,47,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,44,38.050,32.375,0.017,3.776,598.7,0.5,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1687,1336,No,32,32,No,No,0.0,3.4,3.4,0.000,0.013,239006,192193,1016,622,0.323,0.000,0,0.000,
17.2.2017,16:43:5.376,5305,7983,39.9,3534,2524,58.3,3.2,1.010,1.012,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,54,55,54,48,46,45,46,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,45,37.898,32.156,0.048,3.768,598.7,1.5,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1687,1336,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239006,192193,1016,622,0.360,0.025,0,0.000,
17.2.2017,16:43:7.510,5301,7988,39.8,3528,2529,58.2,3.2,1.010,1.007,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,55,55,57,53,45,45,43,47,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,38.313,32.455,0.014,3.743,598.7,0.5,0,188,0.0,99.2,99.1,99.1,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1687,1339,No,32,32,No,No,1.2,0.1,1.3,0.017,0.028,239006,192193,1016,622,0.388,0.000,0,0.000,
17.2.2017,16:43:9.637,5301,7988,39.8,3529,2528,58.2,3.2,0.956,1.007,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,52,55,57,56,48,45,43,44,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,38.336,32.475,0.013,3.745,598.7,0.4,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1691,1333,No,32,32,No,No,0.0,0.1,0.1,0.000,0.017,239006,192193,1016,622,0.410,0.108,0,0.000,
17.2.2017,16:43:11.762,5300,7989,39.8,3529,2529,58.2,3.2,1.010,1.007,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,54,56,57,53,46,44,43,47,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,46,38.556,32.621,0.011,3.731,598.7,0.4,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1695,1339,No,32,32,No,No,0.9,0.0,0.9,0.015,0.000,239006,192193,1016,622,0.590,0.025,0,0.000,
17.2.2017,16:43:13.913,5300,7988,39.8,3529,2529,58.2,3.2,1.010,1.007,0.954,0.956,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,54,56,56,52,46,44,44,48,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,45,38.597,32.665,0.012,3.728,598.7,0.4,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1350,No,32,32,No,No,0.0,4.2,4.2,0.000,0.003,239006,192193,1016,622,0.507,0.149,0,0.000,
17.2.2017,16:43:16.047,5300,7988,39.8,3530,2527,58.2,3.2,1.010,1.012,0.954,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,54,55,57,55,46,45,43,45,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,38.775,32.779,0.010,3.722,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1352,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239006,192193,1016,622,0.445,0.069,0,0.000,
17.2.2017,16:43:18.181,5301,7988,39.8,3530,2527,58.2,3.2,0.956,0.953,0.954,0.956,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,53,55,58,53,47,45,42,47,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,46,38.640,32.675,0.010,3.723,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,44,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1708,1352,No,32,32,No,No,0.0,0.0,0.0,0.000,0.013,239006,192193,1016,622,0.620,0.019,0,0.000,
17.2.2017,16:43:20.332,5301,7987,39.8,3531,2527,58.2,3.2,1.010,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,54,55,57,53,46,45,43,47,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,38.636,32.701,0.015,3.733,598.7,0.5,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,27,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1708,1350,No,32,32,No,No,0.0,0.0,0.0,0.000,0.005,239006,192193,1016,622,0.546,0.053,0,0.000,
17.2.2017,16:43:22.487,5301,7988,39.8,3531,2526,58.2,3.2,1.010,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,53,55,58,55,47,45,42,45,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,37.916,31.988,0.134,3.757,598.7,3.7,0,188,0.0,99.1,99.1,99.1,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1352,No,32,32,No,No,3.8,0.0,3.8,0.015,0.000,239006,192193,1016,622,0.447,0.000,0,0.000,
17.2.2017,16:43:24.632,5301,7987,39.8,3532,2525,58.3,3.2,1.010,0.953,1.007,0.956,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,54,56,58,53,46,44,42,47,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,46,38.489,32.607,0.011,3.738,598.7,0.4,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1708,1352,No,32,32,No,No,0.0,1.2,1.2,0.000,0.022,239006,192193,1016,622,0.697,0.285,0,0.000,
17.2.2017,16:43:26.797,5302,7987,39.8,3532,2525,58.3,3.2,0.951,1.007,1.007,1.010,3092.8,3092.8,3092.8,3092.8,99.8,3092.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,54,56,57,55,46,44,43,45,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,38.840,32.820,0.015,3.720,598.6,0.7,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1708,1352,No,32,32,No,No,1.6,0.0,1.6,0.081,0.000,239006,192193,1016,622,0.482,0.077,0,0.000,
17.2.2017,16:43:28.949,5301,7988,39.8,3532,2525,58.3,3.2,0.956,1.007,1.007,1.010,3092.8,3092.8,3092.8,3092.8,99.8,3092.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,53,54,58,55,47,46,42,45,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,37.948,32.274,0.025,3.776,598.6,0.5,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1350,No,32,32,No,No,0.0,0.5,0.5,0.000,0.017,239006,192193,1016,622,1.242,0.169,0,0.000,
17.2.2017,16:43:31.074,5301,7988,39.8,3532,2525,58.3,3.2,1.010,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,53,56,56,54,47,44,44,46,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,37.940,32.306,0.009,3.780,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,43,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1352,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239006,192193,1016,622,0.542,0.050,0,0.000,
17.2.2017,16:43:33.207,5302,7986,39.9,3533,2525,58.3,3.2,1.010,1.007,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,55,56,57,54,45,44,43,46,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,46,37.969,32.321,0.009,3.777,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,44,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1350,No,32,32,No,No,0.0,3.1,3.1,0.000,0.011,239006,192193,1016,622,0.355,0.025,0,0.000,
17.2.2017,16:43:35.341,5296,7993,39.8,3531,2527,58.2,3.2,1.010,0.953,1.007,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,55,55,57,56,45,45,43,44,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,47,38.102,32.441,0.009,3.779,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,44,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1713,1355,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239006,192193,1016,622,0.325,0.108,0,0.000,
17.2.2017,16:43:37.475,5296,7992,39.8,3531,2526,58.2,3.2,1.010,1.007,0.954,1.010,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,56,56,57,54,44,44,43,46,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,46,37.963,32.332,0.009,3.779,598.7,0.3,0,188,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,44,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1708,1352,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239006,192193,1016,622,0.350,0.067,0,0.000,
