Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU VRM Power In (PIN) [W]","GPU VRM Power Out (POUT) [W]",
20.2.2017,17:52:33.080,7774,10963,41.4,6120,10185,37.5,0.0,1.098,1.124,1.103,1.116,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,52,59,44,45,48,41,56,55,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,60,56,50.687,46.453,3.283,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,110,61,54,1.120,5.040,3.408,3.360,11.904,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,934,1178,33,33,No,No,51,100.0,No,No,2599,5272,36,No,No,0.0,0.0,0.0,0.000,0.000,4113,515,0.0,0.0,0.0,0.000,0.000,921,7,0.0,0.0,0.0,0.000,0.000,0,0,78,1.031,2203,58.781,60.618,112.949,608.0,2000.0,100.0,100.0,69.0,53.0,557,37,8.0,0,79.0,26.0,1.028,-528384.000,13.563,53.000,0,0,26,2,0.000,0.897,0,96.625,52.250,
20.2.2017,17:52:33.580,7774,10963,41.4,6120,10185,37.5,0.0,1.099,1.110,1.138,1.116,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,59,56,45,46,41,44,55,54,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,56,50.973,46.655,3.315,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,110,61,54,1.120,5.040,3.408,3.344,11.904,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,919,1168,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.2,0.1,0.3,0.055,0.172,4113,515,0.0,0.1,0.1,0.000,0.007,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2199,95.906,100.702,114.531,1160.0,2000.0,99.0,100.0,74.0,53.0,557,37,8.0,0,79.0,26.0,1.050,11.938,13.563,184.000,0,0,26,2,0.000,2.205,0,96.625,0.000,
20.2.2017,17:52:34.049,7758,10979,41.4,6119,10186,37.5,0.0,1.110,1.089,1.118,1.104,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,51,60,46,46,49,40,54,54,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,56,48.764,44.556,3.083,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,109,61,54,1.104,5.040,3.408,3.360,11.808,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,919,1168,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.3,0.4,0.008,0.235,4113,516,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2208,92.812,97.453,114.160,1160.0,2000.0,100.0,100.0,79.0,53.0,557,37,8.0,0,79.0,26.0,0.174,11.938,6.594,61.000,0,0,26,2,1.523,3.002,0,90.750,71.750,
20.2.2017,17:52:34.518,7761,10976,41.4,6119,10186,37.5,0.0,1.094,1.097,1.101,1.099,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,59,46,45,42,41,54,55,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,56,56,47.301,43.190,2.881,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,110,61,54,1.104,5.080,3.408,3.360,11.808,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,909,1167,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.4,0.4,0.000,0.397,4113,516,0.0,1.6,1.6,0.000,0.017,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2199,89.719,94.205,114.895,1160.0,2000.0,100.0,100.0,70.0,53.0,557,37,8.0,0,79.0,26.0,2.471,11.938,4.594,27.500,0,0,26,2,1.666,2.476,0,52.500,22.688,
20.2.2017,17:52:35.018,7762,10975,41.4,6119,10186,37.5,0.0,1.112,1.100,1.098,1.083,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,61,45,46,42,39,55,54,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,56,48.892,44.684,3.152,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,109,61,54,1.104,5.080,3.408,3.344,11.904,0.184,0.792,3.408,3.216,0.976,0.184,0.160,0.168,0.152,0.168,921,1167,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.1,0.4,0.5,0.025,0.338,4113,516,0.0,0.2,0.2,0.000,0.025,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.125,2195,100.547,113.115,113.797,1225.0,2000.0,100.0,100.0,80.0,53.0,557,37,8.0,0,79.0,26.0,2.471,11.906,8.188,27.500,0,0,26,2,1.475,2.918,0,92.250,22.688,
20.2.2017,17:52:35.518,7757,10980,41.4,6120,10185,37.5,0.0,1.093,1.106,1.105,1.094,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,59,46,45,43,41,54,55,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,58,56,48.782,44.665,3.163,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,109,61,54,1.104,5.040,3.408,3.360,11.904,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,921,1166,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.1,0.3,0.5,0.023,0.325,4113,516,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.119,2204,97.453,109.026,114.625,1225.0,2000.0,99.0,100.0,72.0,53.0,557,37,8.0,0,79.0,26.0,1.048,11.938,6.375,56.000,0,0,26,2,1.371,2.666,0,92.250,0.000,
20.2.2017,17:52:36.047,7759,10978,41.4,6120,10185,37.5,0.0,1.105,1.099,1.118,1.101,3288.7,3288.7,3288.7,3288.7,99.7,3288.7,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,59,60,44,46,41,40,56,54,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,59,57,48.483,44.176,3.202,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,61,54,1.120,5.040,3.408,3.344,11.904,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,925,1165,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.3,0.4,0.007,0.356,4113,516,0.0,0.2,0.2,0.000,0.047,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2207,89.719,94.205,108.984,1160.0,2000.0,0.0,100.0,1.0,53.0,557,37,8.0,0,79.0,26.0,2.435,11.844,6.563,33.000,0,0,26,2,1.429,2.816,0,-9.078,0.000,
20.2.2017,17:52:36.547,7758,10979,41.4,6120,10186,37.5,0.0,1.100,1.113,1.102,1.125,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,61,46,45,42,39,54,55,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,60,56,49.935,45.740,3.347,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,109,61,54,1.120,5.040,3.408,3.360,11.904,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,925,1165,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.2,0.2,0.000,0.017,4113,516,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2199,94.359,99.077,114.051,1160.0,2000.0,100.0,100.0,75.0,53.0,557,37,8.0,0,79.0,26.0,2.435,-0.128,7.625,33.000,0,0,26,2,0.000,0.000,0,-9.078,0.891,
20.2.2017,17:52:37.058,7759,10978,41.4,6120,10186,37.5,0.0,1.104,1.120,1.113,1.114,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,49,59,44,45,51,41,56,55,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,59,56,50.161,45.812,3.273,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,109,61,54,1.104,5.040,3.408,3.360,11.904,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,912,1166,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.3,0.1,0.4,0.051,0.051,4113,516,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,77,1.194,2204,109.828,131.107,114.180,1338.0,2000.0,5.0,100.0,3.0,53.0,557,37,8.0,0,79.0,26.0,-0.027,11.844,-108.500,33.000,0,0,26,2,1.229,2.829,0,-9.078,10.813,
20.2.2017,17:52:37.558,7759,10979,41.4,6120,10186,37.5,0.0,1.118,1.098,1.104,1.100,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,59,44,46,42,41,56,54,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,56,48.438,44.254,3.109,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,61,54,1.120,5.040,3.408,3.344,11.808,0.184,0.792,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,912,1166,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,1.0,1.0,0.007,0.450,4113,516,0.0,0.1,0.1,0.000,0.007,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2203,89.719,94.205,113.891,1160.0,2000.0,99.0,100.0,77.0,53.0,557,37,8.0,0,79.0,26.0,-0.027,0.872,-108.500,65.500,0,0,26,2,1.580,2.529,0,80.875,60.688,
20.2.2017,17:52:38.064,7758,10979,41.4,6120,10185,37.5,0.0,1.107,1.085,1.103,1.088,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,57,45,45,43,43,55,55,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,56,55,47.459,43.365,2.904,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,61,54,1.104,5.080,3.408,3.360,11.808,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,906,1165,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.1,0.4,0.4,0.017,0.414,4113,517,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,79,1.031,2194,71.156,73.380,115.156,910.0,2000.0,99.0,100.0,46.0,53.0,557,37,8.0,0,79.0,26.0,1.030,11.969,5.219,65.500,0,0,26,2,1.411,3.008,0,54.375,-112.500,
20.2.2017,17:52:38.548,7762,10975,41.4,6120,10185,37.5,0.0,1.094,1.087,1.099,1.118,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,55,46,45,43,45,54,55,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,53,56,46.834,42.879,2.701,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,37,104,102,98,109,61,54,1.120,5.040,3.408,3.360,12.000,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,906,1165,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.3,0.4,0.008,0.244,4113,517,0.0,0.1,0.1,0.000,0.016,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.119,2190,102.094,114.217,113.066,1225.0,2000.0,100.0,100.0,79.0,53.0,557,37,8.0,0,79.0,26.0,1.030,11.875,9.000,65.500,0,0,26,2,31.553,3.646,0,54.375,71.250,
20.2.2017,17:52:39.017,7760,10977,41.4,6118,10187,37.5,0.0,1.104,1.105,1.101,1.110,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,59,44,46,42,41,56,54,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,58,56,46.952,42.830,2.857,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,60,54,1.120,5.040,3.408,3.360,11.808,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,920,1167,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.0,0.0,0.000,0.000,4113,517,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2186,88.172,92.580,114.047,1160.0,2000.0,99.0,100.0,78.0,53.0,557,37,8.0,0,79.0,26.0,1.030,11.875,9.000,91.500,0,0,26,2,0.000,0.748,0,80.875,58.688,
20.2.2017,17:52:39.517,7760,10977,41.4,6118,10187,37.5,0.0,1.111,1.116,1.107,1.094,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,52,57,44,47,48,43,56,53,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,60,55,51.539,47.156,3.505,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,61,54,1.104,5.040,3.408,3.344,11.904,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,929,1167,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.1,0.5,0.7,0.262,0.286,4113,517,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2186,55.687,58.472,114.348,1160.0,2000.0,92.0,100.0,66.0,53.0,557,37,8.0,0,79.0,26.0,1.045,124.000,9.000,56.500,0,0,26,2,1.369,2.311,0,80.875,128.000,
20.2.2017,17:52:39.986,7761,10976,41.4,6118,10187,37.5,0.0,1.105,1.101,1.097,1.101,3288.7,3288.7,3288.7,3288.7,99.7,3288.7,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,61,45,46,42,39,55,54,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,60,56,51.334,46.994,3.464,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,61,54,1.120,5.040,3.408,3.344,11.904,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,929,1166,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.1,1.3,1.4,0.026,0.415,4113,517,0.0,5.1,5.1,0.000,0.043,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2186,92.812,97.453,114.730,1160.0,2000.0,100.0,100.0,78.0,53.0,557,37,8.0,0,79.0,26.0,1.049,0.872,6.219,57.000,0,0,26,2,1.586,3.002,0,76.000,128.000,
20.2.2017,17:52:40.470,7764,10973,41.4,6118,10187,37.5,0.0,1.099,1.100,1.099,1.097,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,60,45,45,42,40,55,55,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,60,56,51.253,46.954,3.485,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,102,98,109,61,54,1.120,5.040,3.408,3.344,11.904,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,916,1162,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.8,0.8,0.008,0.384,4113,517,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2199,74.250,77.963,114.641,1160.0,2000.0,99.0,100.0,74.0,53.0,557,37,8.0,0,79.0,26.0,1.049,-1.500,6.719,184.000,0,0,26,2,1.462,2.463,0,0.766,128.000,
20.2.2017,17:52:40.970,7764,10973,41.4,6118,10187,37.5,0.0,1.105,1.125,1.103,1.114,3288.7,3288.7,3288.7,3288.7,99.7,3288.7,996.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,60,61,44,45,40,39,56,55,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,56,52.007,47.594,3.561,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,38,104,101,98,109,61,54,1.120,5.040,3.408,3.344,11.904,0.184,0.784,3.392,3.216,0.976,0.184,0.160,0.168,0.152,0.168,916,1162,33,33,No,No,52,100.0,No,No,2599,5272,36,No,No,0.0,0.3,0.3,0.008,0.221,4113,517,0.0,0.0,0.0,0.000,0.000,921,8,0.0,0.0,0.0,0.000,0.000,0,0,78,1.050,2204,88.172,92.580,113.953,1160.0,2000.0,99.0,100.0,74.0,53.0,557,37,8.0,0,79.0,26.0,1.049,11.938,712.000,184.000,0,0,26,2,1.451,2.906,0,-9.172,128.000,
