Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","GPU VRM Power Out (POUT) [W]","GPU VRM Power In (PIN) [W]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
20.2.2017,17:31:56.624,10976,7761,58.5,5780,10525,35.4,0.0,0.794,0.787,0.793,0.778,1296.8,1296.8,1296.8,1296.8,99.8,1296.8,997.6,25.0,28.5,21.4,53.5,53.5,32.1,100.0,13,13,13,13,13,34,36,30,30,66,64,70,70,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,36,40,14.722,11.156,1.335,26.2,30.2,28.4,37.1,26.7,4.1,11.9,0.2,34.9,54.3,48.7,41.7,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,1.104,5.080,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,743,910,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.2,0.2,0.4,0.099,0.225,2978,360,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1217,20.109,24.508,47.410,1338.0,2000.0,100.0,11.2,7.0,35.0,3655,305,8.0,0,60.0,26.0,1.220,12.094,2.469,19.500,18.875,18.500,0,0,40,2,114.110,2.249,0,
20.2.2017,17:31:57.064,10975,7762,58.5,5780,10526,35.4,0.0,1.141,1.117,1.131,1.124,3490.6,3490.6,3390.9,3490.6,99.7,3490.6,997.3,40.0,33.3,23.3,46.6,46.6,35.8,100.0,35,35,34,35,35,35,38,31,31,65,62,69,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,38,40,15.405,11.844,1.369,35.7,36.8,32.3,47.4,9.3,2.1,11.7,1.1,42.3,50.3,46.2,29.4,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,0.768,5.080,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,763,916,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.4,0.4,0.000,0.359,2978,360,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1204,20.109,24.508,47.020,1338.0,2000.0,100.0,11.4,0.0,35.0,3655,305,8.0,0,60.0,26.0,1.218,12.094,1.469,13.500,15.844,16.250,0,0,40,2,107.538,5.238,0,
20.2.2017,17:31:57.497,10974,7763,58.5,5779,10526,35.4,0.0,0.787,0.783,0.787,0.779,997.6,997.6,997.6,997.6,99.8,997.6,997.6,25.0,28.5,28.5,17.8,28.5,24.9,100.0,10,10,10,10,10,33,36,30,29,67,64,70,71,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,36,40,14.146,10.596,1.271,24.1,26.3,21.9,23.7,20.8,10.4,17.5,13.1,36.8,48.6,49.1,52.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,0.768,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,763,916,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,1.2,1.3,0.018,0.236,2978,360,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1196,18.563,22.623,47.605,1338.0,2000.0,100.0,10.8,1.0,35.0,3655,305,8.0,0,60.0,26.0,1.220,12.094,1.656,13.500,16.438,17.000,0,0,40,2,154.255,4.140,0,
20.2.2017,17:31:58.007,10975,7762,58.5,5779,10526,35.4,0.0,0.851,0.857,0.857,0.845,2093.3,2093.3,2093.3,2093.3,99.7,2093.3,996.8,50.0,39.2,39.2,42.8,50.0,42.8,100.0,21,21,21,21,21,35,36,31,30,65,64,69,70,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,37,40,15.157,11.598,1.404,45.8,37.0,31.8,44.1,5.8,9.7,6.9,2.6,21.2,41.6,49.5,36.0,1063.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,0.752,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,749,904,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.3,0.3,0.000,0.549,2978,360,0.0,0.1,0.1,0.000,0.008,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1190,20.109,24.508,47.531,1338.0,2000.0,100.0,18.0,1.0,35.0,3655,305,8.0,0,60.0,26.0,1.220,12.094,1.406,13.500,15.844,16.250,0,0,40,2,66.637,4.035,0,
20.2.2017,17:31:58.447,10979,7758,58.5,5779,10526,35.4,0.0,0.786,0.800,0.801,0.797,1596.9,1596.9,1596.9,1596.9,99.8,1596.9,998.1,31.2,28.1,25.0,34.3,34.3,29.6,100.0,16,16,16,16,16,34,36,31,28,66,64,69,72,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,36,40,11.303,7.769,1.274,26.6,28.3,22.6,29.8,22.1,9.1,17.6,1.5,39.5,50.4,50.1,59.9,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,42,1.008,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,749,904,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.5,0.6,0.018,0.387,2978,360,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1183,20.109,24.508,46.848,1338.0,2000.0,100.0,11.2,0.0,35.0,3658,305,8.0,0,60.0,26.0,1.220,12.094,1.406,13.000,15.844,16.250,0,0,40,2,154.259,3.419,0,
20.2.2017,17:31:58.930,10979,7758,58.5,5779,10526,35.4,0.0,0.777,0.787,0.778,0.787,1296.5,1296.5,1296.5,1296.5,99.7,1296.5,997.3,20.6,34.4,31.0,31.0,34.4,29.3,100.0,13,13,13,13,13,34,37,31,30,66,63,69,70,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,36,40,16.265,12.708,1.363,35.7,29.4,33.0,33.7,23.7,12.1,0.9,3.6,21.9,44.0,49.6,50.1,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,42,1.120,5.080,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,736,905,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.6,0.6,0.000,0.622,2978,361,0.0,0.1,0.1,0.000,0.018,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1181,20.109,24.508,47.273,1338.0,2000.0,100.0,11.1,20.0,35.0,3658,305,8.0,0,60.0,26.0,1.220,12.094,1.406,14.000,15.844,16.250,0,0,40,2,137.178,3.224,0,
20.2.2017,17:31:59.397,10980,7757,58.5,5780,10525,35.4,0.0,0.788,0.789,0.785,0.799,1594.9,1594.9,1594.9,1594.9,99.7,1594.9,996.8,30.0,33.3,20.0,26.6,33.3,27.5,100.0,16,16,16,16,16,34,36,31,28,66,64,69,72,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,37,40,11.870,8.332,1.307,24.9,32.2,26.6,37.1,27.2,10.3,12.4,3.9,33.9,46.5,49.5,49.3,1063.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,41,41,0.752,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,736,905,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.075,2978,361,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1178,20.109,24.508,46.977,1338.0,2000.0,100.0,11.0,0.0,35.0,3658,305,8.0,0,60.0,26.0,1.219,12.094,1.344,13.000,15.844,16.250,0,0,40,2,71.281,3.687,0,
20.2.2017,17:31:59.847,10979,7758,58.5,5780,10525,35.4,0.0,1.122,1.132,1.121,1.116,3391.7,3391.7,3291.9,3391.7,99.8,3391.7,997.6,26.6,33.3,10.0,23.3,33.3,23.3,100.0,34,34,33,34,34,35,37,31,30,65,63,69,70,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,39,40,10.199,6.656,1.266,29.6,29.8,18.1,26.9,18.2,24.0,9.5,1.7,40.3,33.8,63.9,63.5,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,40,41,0.800,5.120,3.408,3.376,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,749,920,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.1,0.1,0.000,0.180,2978,361,0.0,0.0,0.0,0.000,0.000,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,57,1.219,1176,20.109,24.508,47.656,1338.0,2000.0,100.0,11.4,21.0,35.0,3658,305,8.0,0,60.0,26.0,1.219,12.094,1.406,14.000,16.438,-79.000,0,0,40,2,148.211,3.568,0,
20.2.2017,17:32:0.283,10979,7758,58.5,5779,10526,35.4,0.0,1.075,1.115,1.163,1.124,3394.2,3394.2,3294.4,3494.0,99.8,3394.2,998.3,48.2,51.7,37.9,51.7,51.7,47.4,100.0,34,34,33,35,34,35,38,32,31,65,62,68,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,36,40,21.131,17.549,1.460,42.6,41.2,37.7,40.7,1.5,2.7,2.3,6.9,18.1,32.0,19.1,40.6,1064.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,43,41,1.136,5.120,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,749,920,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.7,0.8,0.036,0.989,2978,361,0.0,0.2,0.2,0.000,0.027,9491,1,0.0,0.0,0.0,0.000,0.000,0,0,56,1.219,1175,20.109,24.508,46.992,1338.0,2000.0,100.0,11.3,2.0,35.0,3658,305,8.0,0,60.0,26.0,1.220,12.094,1.406,24.000,20.656,19.625,0,0,40,2,151.898,2.890,0,
20.2.2017,17:32:0.803,10979,7758,58.5,5779,10526,35.4,0.0,0.796,0.805,0.787,0.799,1595.7,1595.7,1595.7,1595.7,99.7,1595.7,997.3,17.8,21.4,17.8,39.2,39.2,24.1,100.0,16,16,16,16,16,34,37,30,28,66,63,70,72,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,37,41,12.958,9.432,1.311,25.6,30.5,26.5,35.5,16.9,24.3,13.8,10.1,30.5,26.9,33.9,37.4,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,44,1.088,5.080,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,737,900,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.2,0.2,0.000,0.001,2978,361,9.2,0.0,9.2,2.343,0.008,9492,1,0.0,0.0,0.0,0.000,0.000,0,0,58,1.206,1173,95.906,115.687,63.734,1338.0,2000.0,100.0,14.1,2.0,34.0,3658,305,8.0,0,56.0,26.0,1.219,12.000,1.406,24.000,20.656,19.625,0,0,40,2,88.644,2.212,0,
20.2.2017,17:32:1.259,10980,7757,58.6,5788,10517,35.4,0.0,1.074,1.126,1.126,1.122,3290.3,3390.0,3290.3,3290.3,99.7,3390.0,997.1,51.5,48.4,45.4,60.6,60.6,51.5,100.0,33,34,33,33,34,34,38,31,33,66,62,69,67,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,37,41,16.901,13.276,1.687,47.1,45.7,46.2,56.0,8.3,4.1,5.2,0.1,18.5,26.5,40.2,20.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,42,44,1.136,5.080,3.408,3.360,12.096,0.168,0.824,3.408,3.216,0.976,0.160,0.144,0.152,0.136,0.144,737,900,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,361,100.0,0.0,100.0,11.253,0.000,9497,1,0.0,0.0,0.0,0.000,0.000,0,0,64,1.200,1157,125.297,150.356,113.555,1338.0,2000.0,100.0,100.0,19.0,34.0,3658,305,8.0,0,56.0,26.0,1.219,11.938,6.625,24.000,62.938,19.625,0,0,40,2,119.772,5.126,0,
20.2.2017,17:32:1.766,10990,7747,58.6,5799,10507,35.5,0.0,1.111,1.090,1.081,1.129,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,60.0,60.0,63.3,83.3,83.3,66.7,100.0,33,33,33,33,33,36,38,35,31,64,62,65,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,43,42,26.325,22.606,2.033,68.9,67.2,66.8,71.4,0.0,0.0,5.3,0.0,0.0,0.0,11.2,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,44,44,1.104,5.080,3.408,3.344,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,746,904,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.3,0.9,1.2,0.111,1.467,2978,362,100.0,0.0,100.0,18.396,0.000,9506,1,0.0,0.0,0.0,0.000,0.000,0,0,66,1.200,1150,117.562,141.075,113.492,1338.0,2000.0,100.0,100.0,57.0,35.0,3658,305,8.0,0,56.0,26.0,1.197,11.938,6.625,24.000,-10.797,256.000,0,0,40,2,131.060,5.215,0,
20.2.2017,17:32:2.222,10998,7739,58.6,5806,10499,35.6,0.0,1.136,1.123,1.156,1.115,3291.1,3291.1,3291.1,3291.1,99.7,3390.9,997.3,59.3,75.0,59.3,65.6,75.0,64.8,100.0,33,33,33,33,34,37,39,35,30,63,61,65,70,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,39,42,25.386,21.684,1.917,61.0,61.9,60.7,60.1,0.0,0.0,0.0,0.0,0.0,7.4,0.0,3.5,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,44,44,1.120,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,764,904,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,362,100.0,96.8,100.0,12.562,0.036,9511,1,0.0,0.0,0.0,0.000,0.000,0,0,66,1.181,1155,86.625,102.326,114.832,1285.0,2000.0,100.0,100.0,63.0,35.0,3658,305,8.0,0,60.0,26.0,1.197,11.938,6.625,219.750,-10.797,90.625,0,0,40,2,146.868,2.677,0,
20.2.2017,17:32:2.672,11004,7733,58.7,5811,10494,35.6,0.0,1.124,1.094,1.156,1.159,3292.7,3292.7,3292.7,3292.7,99.8,3392.5,997.8,55.1,48.2,51.7,51.7,55.1,51.7,100.0,33,33,33,33,34,35,40,34,33,65,60,66,67,40,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,38,41,24.918,21.183,1.916,60.8,58.4,57.9,58.4,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,44,44,1.120,5.080,3.408,3.360,12.000,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,764,912,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.0,0.0,0.000,0.000,2978,362,100.0,100.0,100.0,11.449,0.009,9516,1,0.0,0.0,0.0,0.000,0.000,0,0,66,1.181,1160,97.453,115.117,113.738,1285.0,2000.0,100.0,100.0,13.0,35.0,3658,305,8.0,0,60.0,26.0,1.197,11.938,-15.500,59.500,65.875,83.500,0,0,40,2,73.896,2.743,0,
20.2.2017,17:32:3.132,11012,7725,58.7,5821,10484,35.7,0.0,1.180,1.182,1.184,1.165,3291.1,3291.1,3291.1,3291.1,99.7,3590.3,997.3,58.6,58.6,58.6,62.0,62.0,59.5,100.0,33,33,33,33,36,38,39,34,32,62,61,66,68,39,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,38,41,25.083,21.380,1.909,61.6,58.8,54.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,45,44,1.136,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,764,912,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.5,0.5,0.000,0.730,2978,362,100.0,100.0,100.0,18.870,0.009,9524,1,0.0,0.0,0.0,0.000,0.000,0,0,67,1.200,1164,43.312,51.975,114.879,1338.0,2000.0,100.0,100.0,71.0,35.0,3658,305,8.0,0,61.0,26.0,1.180,11.938,-15.500,53.500,64.875,75.125,0,0,40,2,148.864,12.590,0,
20.2.2017,17:32:3.626,11018,7719,58.8,5829,10476,35.7,0.0,1.159,1.124,1.158,1.131,3289.5,3289.5,3289.5,3289.5,99.7,3488.9,996.8,44.8,55.1,55.1,65.5,65.5,55.1,100.0,33,33,33,33,35,37,38,34,31,63,62,66,69,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,38,42,24.619,20.927,1.891,56.2,56.9,63.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,35,108,106,103,114,45,44,1.120,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.152,759,934,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.1,0.4,0.4,0.016,0.327,2978,362,100.0,0.0,100.0,16.658,0.000,9532,1,0.0,0.0,0.0,0.000,0.000,0,0,67,1.200,1166,100.547,120.656,114.648,1338.0,2000.0,100.0,100.0,15.0,35.0,3658,305,8.0,0,61.0,26.0,1.181,12.000,-15.500,53.500,64.875,71.750,0,0,40,2,134.488,2.637,0,
20.2.2017,17:32:4.096,11022,7715,58.8,5838,10467,35.8,0.0,1.177,1.091,1.111,1.119,3288.7,3288.7,3288.7,3288.7,99.7,3587.7,996.6,56.2,53.1,71.8,68.7,71.8,62.5,100.0,33,33,33,33,36,36,42,32,36,64,58,68,64,42,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,38,42,27.161,23.483,1.987,70.7,66.5,69.6,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,36,108,106,103,114,45,44,1.120,5.080,3.408,3.360,11.904,0.168,0.824,3.408,3.216,0.984,0.160,0.144,0.152,0.136,0.144,771,934,34,34,No,No,47,100.0,No,No,2599,5268,36,No,No,0.0,0.1,0.1,0.000,0.255,2978,362,100.0,0.0,100.0,12.396,0.000,9538,1,0.0,0.0,0.0,0.000,0.000,0,0,66,1.206,1166,46.406,55.978,112.391,1338.0,2000.0,100.0,100.0,64.0,35.0,3658,305,8.0,0,61.0,26.0,1.181,12.000,15.219,53.500,67.000,83.000,0,0,41,2,71.080,1.989,0,
